Lemma,Stem,Paradigm,Class,Translation,Source
giishka'aakwewigamig,giishka'aakwewigamigw2,NI,NI_Cw,"a lumber camp",https://ojibwe.lib.umn.edu/main-entry/giishka-aakwewigamig-ni
maashkinoozhe,maashkinoozhew2,NA,NA_VV,"a muskellunge",https://ojibwe.lib.umn.edu/main-entry/maashkinoozhe-na
azaadii-biigijiisag,azaadii-biigijiisagw2,NI,NI_Cw,"punky poplar wood used for smoking hides",https://ojibwe.lib.umn.edu/main-entry/azaadii-biigijiisag-ni
animoshi-moo,animoshi-moow2,NI,NI_VV,"(a piece of) dog shit",https://ojibwe.lib.umn.edu/main-entry/animoshi-moo-ni
gichi-gibaakwa'odiiwigamig,gichi-gibaakwa'odiiwigamigw2,NI,NI_Cw,"a penitentiary, a state or federal prison",https://ojibwe.lib.umn.edu/main-entry/gichi-dibaakwa-odiiwigamig-ni
wemitigoozhi,wemitigoozhiw2,NA,NA_Vw,"",https://ojibwe.lib.umn.edu/main-entry/wemitigoozhi-na
wiish,wiish,NI,NI_C,"lodge of an animal",https://ojibwe.lib.umn.edu/main-entry/wiish-ni
mandaaminashk,mandaaminashk,NA,NA_C,"a cornstalk",https://ojibwe.lib.umn.edu/main-entry/mandaaminashk-na
bebezhigooganzhii,bebezhigooganzhiiw2,NA,NA_VV,"a horse",https://ojibwe.lib.umn.edu/main-entry/bebezhigooganzhii-na
ozikaasi,ozikaasiw2,NA,NA_Vw,"duck sp.",https://ojibwe.lib.umn.edu/main-entry/ozikaasi-na
ishkweninj,ishkweninjy,NI,NI_C,"a little finger",https://ojibwe.lib.umn.edu/main-entry/ishkweninj-ni
gishkishenh,gishkishenhy1,NA,NA_VVny,"a female dog; a mare",https://ojibwe.lib.umn.edu/main-entry/gishkishenh-na
giishkigaade-giboodiyegwaazon,giishkigaade-giboodiyegwaazon,NI,NI_C,"(a pair of) shorts",https://ojibwe.lib.umn.edu/main-entry/giishkigaade-giboodiyegwaazon-ni
nitiiwinaagaans,nitiiwinaagaans,NI,NI_C,"a teacup",https://ojibwe.lib.umn.edu/main-entry/nitiiwinaagaans-ni
opwaaganasin,opwaaganasiny1,NA,NA_VVny,"pipestone",https://ojibwe.lib.umn.edu/main-entry/opwaaganasin-na
boodewaadamii,boodewaadamiiw2,NA,NA_VV,"a Potawatomi",https://ojibwe.lib.umn.edu/main-entry/boodewaadamii-na
diba'aatigwaan,diba'aatigwaan,NI,NI_C,"a measuring used for measuring: a yardstick, a timber measuring stick, [esp. diminutive] a ruler",https://ojibwe.lib.umn.edu/main-entry/diba-aatigwaan-ni
gichi-anishinaabe,gichi-anishinaabew2,NA,NA_VV,"a mature person; an elder",https://ojibwe.lib.umn.edu/main-entry/gichi-anishinaabe-na
nagamoo-mazina'igan,nagamoo-mazina'igan,NI,NI_C,"a song book",https://ojibwe.lib.umn.edu/main-entry/nagamoo-mazina-igan-ni
boozikinaagan,boozikinaagan,NI,NI_C,"a bowl",https://ojibwe.lib.umn.edu/main-entry/boozikinaagan-ni
anishinaabe-izhitwaawin,anishinaabe-izhitwaawin,NI,NI_C,"Ojibwe religion, Indian religion",https://ojibwe.lib.umn.edu/main-entry/anishinaabe-izhitwaawin-ni
mazinaateshinowin,mazinaateshinowin,NI,NI_C,"a shadow",https://ojibwe.lib.umn.edu/main-entry/mazinaateshinowin-ni
gibaabaayinaan,gibaabaayinaan,NAD,NAD_C,"our father = grandfather",https://ojibwe.lib.umn.edu/main-entry/gibaabaayinaan-nad
zaka'on,zaka'on,NI,NI_C,"a cane",https://ojibwe.lib.umn.edu/main-entry/zaka-on-ni
waagaatig,waagaatigw2,NI,NI_Cw,"a curved stick (used to feel for a beaver lodge entrance)",https://ojibwe.lib.umn.edu/main-entry/waagaatig-ni
ganawenimaagan,ganawenimaagan,NA,NA_C,"someone that needs to be taken care of",https://ojibwe.lib.umn.edu/main-entry/ganawenimaagan-na
mako-zaasiganag,mako-zaasigan,NA,NA_C,"bear cracklings",https://ojibwe.lib.umn.edu/main-entry/mako-zaasiganag-na
ozaawiminagi-zhiiwaabo,ozaawiminagi-zhiiwaabow2,NI,NI_Vw,"orange juice",https://ojibwe.lib.umn.edu/main-entry/ozaawiminagi-zhiiwaabo-ni
apakwaanaajiinh,apakwaanaajiinh,NA,NA_C,"a bat",https://ojibwe.lib.umn.edu/main-entry/apakwaanaajiinh-na
giizhikaandagaabo,giizhikaandagaabow2,NI,NI_Vw,"cedar tea: a tea made from cedar boughs",https://ojibwe.lib.umn.edu/main-entry/giizhikaandagaabo-ni
biitewaaboo,biitewaaboow2,NI,NI_VV,"beer",https://ojibwe.lib.umn.edu/main-entry/biitewaaboo-ni
odaminwaabigan,odaminwaabigan,NA,NA_C,"playdough",https://ojibwe.lib.umn.edu/main-entry/odaminwaabigan-na
aate'igan,aate'igan,NI,NI_C,"a fire extinguisher",https://ojibwe.lib.umn.edu/main-entry/aate-igan-ni
nagaakininjy,nagaakininjy2,NID,NID_Cy,"STEM FOR: palm",https://ojibwe.lib.umn.edu/main-entry/nagaakininjy-nid
babaamiziiwinini,babaamiziiwininiw2,NA,NA_Vw,"a businessman",https://ojibwe.lib.umn.edu/main-entry/babaamiziiwinini-na
didibininjiibizon,didibininjiibizon,NI,NI_C,"a ring",https://ojibwe.lib.umn.edu/main-entry/didibininjiibizon-ni
gookooko'oo,gookooko'oow2,NA,NA_VV,"an owl",https://ojibwe.lib.umn.edu/main-entry/gookooko-oo-na
ishkozhigan,ishkozhigan,NI,NI_C,"something left uncut",https://ojibwe.lib.umn.edu/main-entry/ishkozhigan-ni
gwaaba'waagan,gwaaba'waagan,NA,NA_C,"a scoop net",https://ojibwe.lib.umn.edu/main-entry/gwaaba-waagan-na
manoomin,manoomin,NI,NI_C,"wild rice",https://ojibwe.lib.umn.edu/main-entry/manoomin-ni
opiniiwaaboo,opiniiwaaboow2,NI,NI_VV,"potato soup",https://ojibwe.lib.umn.edu/main-entry/opiniiwaaboo-ni
gaashaabika'igan,gaashaabika'igan,NI,NI_C,"a sharpening steel; a honing steel",https://ojibwe.lib.umn.edu/main-entry/gaashaabika-igan-ni
anishinaabe-gaagiigidowin,anishinaabe-gaagiigidowin,NI,NI_C,"Ojibwe way of talking, Indian way of talking",https://ojibwe.lib.umn.edu/main-entry/anishinaabe-gaagiigidowin-ni-c5d4923d-eeb5-448f-8c44-3b260c1c2653
inapizowin,inapizowin,NI,NI_C,"a kitchen apron",https://ojibwe.lib.umn.edu/main-entry/inapizowin-ni
ishkode-jiimaan,ishkode-jiimaan,NI,NI_C,"a steamboat, a ship",https://ojibwe.lib.umn.edu/main-entry/ishkode-jiimaan-ni
meskwananiisi,meskwananiisiw2,NA,NA_Vw,"a red-tailed hawk",https://ojibwe.lib.umn.edu/main-entry/meskwananiisi-na
zesab,zesaby2,NA,NA_Cy,"a nettle",https://ojibwe.lib.umn.edu/main-entry/zesab-na
makade-bakwezhigan,makade-bakwezhigan,NA,NA_C,"unbleached flour",https://ojibwe.lib.umn.edu/main-entry/makade-bakwezhigan-na
zhawendaawasowin,zhawendaawasowin,NI,NI_C,"",https://ojibwe.lib.umn.edu/main-entry/zhawendaawasowin-ni
agoojigan,agoojigan,NI,NI_C,"something hung: a clothesline, a Christmas present, an item for sale at a stand; something used to hang things: a hanger",https://ojibwe.lib.umn.edu/main-entry/agoojigan-ni
maamaagwegin,maamaagweginw2,NI,NI_Cw,"denim",https://ojibwe.lib.umn.edu/main-entry/maamaagwegin-ni
giishkashkosiwezhigani-moozhwaagan,giishkashkosiwezhigani-moozhwaagan,NI,NI_C,"(a pair of) garden shears",https://ojibwe.lib.umn.edu/main-entry/giishkashkosiwezhigani-moozhwaagan-ni
otigwaan,otigwaan,NID,NID_C,"h/ head",https://ojibwe.lib.umn.edu/main-entry/otigwaan-nid
zhaangweshiwanii'igan,zhaangweshiwanii'igan,NI,NI_C,"a mink trap",https://ojibwe.lib.umn.edu/main-entry/zhaangweshiwanii-igan-ni
mamigwaakosijigan,mamigwaakosijigan,NI,NI_C,"a washboard",https://ojibwe.lib.umn.edu/main-entry/mamigwaakosijigan-ni
baaga'adowewin,baaga'adowewin,NI,NI_C,"the game of lacrosse, playing lacrosse",https://ojibwe.lib.umn.edu/main-entry/baaga-adowewin-ni
ziiginigewigamig,ziiginigewigamigw2,NI,NI_Cw,"a tavern, a bar",https://ojibwe.lib.umn.edu/main-entry/ziiginigewigamig-ni
naajinizha'ige-mazina'igan,naajinizha'ige-mazina'igan,NI,NI_C,"a mail-order catalogue",https://ojibwe.lib.umn.edu/main-entry/naajinizha-ige-mazina-igan-ni
biiwaabik,biiwaabikw2,NI,NI_Cw,"(a piece of) metal; iron",https://ojibwe.lib.umn.edu/main-entry/biiwaabik-ni
azhigan,azhigan,NI,NI_C,"a sock, a stocking",https://ojibwe.lib.umn.edu/main-entry/azhigan-ni
giziisaga'igan,giziisaga'igan,NI,NI_C,"a mop",https://ojibwe.lib.umn.edu/main-entry/giziisaga-igan-ni
wekwaagam,wekwaagam,NI,NI_C,"a bay, the end of a lake",https://ojibwe.lib.umn.edu/main-entry/wekwaagam-adv-loc
gashkigwaason,gashkigwaason,NI,NI_C,"a sewing machine",https://ojibwe.lib.umn.edu/main-entry/gashkigwaason-ni
biiwaabikokewinini,biiwaabikokewininiw2,NA,NA_Vw,"a miner",https://ojibwe.lib.umn.edu/main-entry/biiwaabikokewinini-na
mamaandaawichigewinini,mamaandaawichigewininiw2,NA,NA_Vw,"a magician",https://ojibwe.lib.umn.edu/main-entry/mamaandaawichigewinini-na
gete-ayi'ii,gete-ayi'iiw2,NI,NI_VV,"something old",https://ojibwe.lib.umn.edu/main-entry/gete-ayi-ii-ni
nibiiwakik,nibiiwakikw2,NA,NA_Cw,"a water pail",https://ojibwe.lib.umn.edu/main-entry/nibiiwakik-na
nagamoo-makak,nagamoo-makakw2,NI,NI_Cw,"a phonograph, a record player, a cd player",https://ojibwe.lib.umn.edu/main-entry/nagamoo-makak-ni
odaakewin,odaakewin,NI,NI_C,"government; management; law",https://ojibwe.lib.umn.edu/main-entry/odaakewin-ni
biiwaabiko-moona'igan,biiwaabiko-moona'igan,NI,NI_C,"an iron mine",https://ojibwe.lib.umn.edu/main-entry/biiwaabiko-moona-igan-ni
zhoominaabo,zhoominaabow2,NI,NI_Vw,"wine",https://ojibwe.lib.umn.edu/main-entry/zhoominaabo-ni
shkiinzhigw,shkiinzhigw2,NID,NID_Cw,"h/ eye",https://ojibwe.lib.umn.edu/main-entry/oshkiinzhig-nid
giikanaabate-wiiyaas,giikanaabate-wiiyaas,NI,NI_C,"smoked meat",https://ojibwe.lib.umn.edu/main-entry/giikanaabate-wiiyaas-ni
waawaashkeshiiwaazhawa'adoowagwaakwa'igan,waawaashkeshiiwaazhawa'adoowagwaakwa'igan,NI,NI_C,"a deer crossing sign",https://ojibwe.lib.umn.edu/main-entry/waawaashkeshiiwaazhawa-adoowagwaakwa-igan-ni
biiwiboojigan,biiwiboojigan,NI,NI_C,"a scrap or particles left from sawing or filing, sawdust",https://ojibwe.lib.umn.edu/main-entry/biiwiboojigan-ni
gichi-manidoo-giizis,gichi-manidoo-giizisw2,NA,NA_Cw,"January",https://ojibwe.lib.umn.edu/main-entry/gichi-manidoo-giizis-na
asinii-bwaan,asinii-bwaan,NA,NA_C,"an Assiniboin",https://ojibwe.lib.umn.edu/main-entry/asinii-bwaan-na
biimiskwa'igan,biimiskwa'igan,NI,NI_C,"a tool that turns: a screwdriver, a wrench",https://ojibwe.lib.umn.edu/main-entry/biimiskwa-igan-ni
bakwezhiganikewikwe,bakwezhiganikewikwew2,NA,NA_VV,"a baker (female)",https://ojibwe.lib.umn.edu/main-entry/bakwezhiganikewikwe-na
asiniiwipwaagan,asiniiwipwaagan,NA,NA_C,"a stone pipe",https://ojibwe.lib.umn.edu/main-entry/asiniiwipwaagan-na
asanjigowin,asanjigowin,NI,NI_C,"a cache; a stash",https://ojibwe.lib.umn.edu/main-entry/asanjigowin-ni
ozhiminaganjigan,ozhiminaganjigan,NI,NI_C,"a round shot formed in the mouth",https://ojibwe.lib.umn.edu/main-entry/ozhiminaganjigan-ni
magoodaas,magoodaas,NI,NI_C,"a dress",https://ojibwe.lib.umn.edu/main-entry/magoodaas-ni
miskwaawaak,miskwaawaakw,NA,NA_irrCw,"a red cedar",https://ojibwe.lib.umn.edu/main-entry/miskwaawaak-na
giigoonhwi-bimide,giigoonhwi-bimidew2,NI,NI_VV,"fish grease",https://ojibwe.lib.umn.edu/main-entry/giigoonhwi-bimide-ni
mookijiwanibiigwaabo,mookijiwanibiigwaabow2,NI,NI_Vw,"spring water",https://ojibwe.lib.umn.edu/main-entry/mookijiwanibiigwaabo-ni
gitigaanensi-naboob,gitigaanensi-nabooby,NI,NI_C,"vegetable soup",https://ojibwe.lib.umn.edu/main-entry/gitigaanensi-naboob-ni
naabisijigan,naabisijigan,NI,NI_C,"something to put in its place: a puzzle piece, a replacement part",https://ojibwe.lib.umn.edu/main-entry/naabisijigan-ni
iiyaas,iiyaas,NID,NID_C,"someone's flesh; someone's meat (of the body)",https://ojibwe.lib.umn.edu/main-entry/iiyaas-nid
baate-mashkiigimin,baate-mashkiigimin,NI,NI_C,"a dried cranberry",https://ojibwe.lib.umn.edu/main-entry/baate-mashkiigimin-ni
aamoo-wadiswan,aamoo-wadiswan,NI,NI_C,"a bee hive, a wasp nest",https://ojibwe.lib.umn.edu/main-entry/aamoo-wadiswan-ni
biitoosijigani-bakwezhigan,biitoosijigani-bakwezhigan,NA,NA_C,"a pie",https://ojibwe.lib.umn.edu/main-entry/biitoosijigani-bakwezhigan-na
banajaanh,banajaanhy1,NA,NA_VVny,"a baby bird, a nestling",https://ojibwe.lib.umn.edu/main-entry/banajaanh-na
aajiningwa'on,aajiningwa'on,NI,NI_C,"a crutch",https://ojibwe.lib.umn.edu/main-entry/aajiningwa-on-ni
anishinaabewaki,anishinaabewaky2,NI,NI_ShortCy,"Indian country",https://ojibwe.lib.umn.edu/main-entry/anishinaabewaki-ni
nookoo,nookoow2,NAD,NAD_VV,"gramma",https://ojibwe.lib.umn.edu/main-entry/nookoo-nad
amiko-wiinzob,amiko-wiinzoby,NI,NI_C,"a beaver gall bladder",https://ojibwe.lib.umn.edu/main-entry/amiko-wiinzob-ni
moo,moow2,NI,NI_VV,"feces, excrement",https://ojibwe.lib.umn.edu/main-entry/moo-ni
mitig,mitigw2,NA,NA_Cw,"a tree",https://ojibwe.lib.umn.edu/main-entry/mitig-na
gidasigan,gidasigan,NI,NI_C,"parched wild rice",https://ojibwe.lib.umn.edu/main-entry/gidasigan-ni
bebezhigooganzhii-manoomin,bebezhigooganzhii-manoomin,NI,NI_C,"oats",https://ojibwe.lib.umn.edu/main-entry/bebezhigooganzhii-manoomin-ni
ningaabii'an,ningaabii'anw2,NI,NI_Cw,"west",https://ojibwe.lib.umn.edu/main-entry/ningaabii-an-ni
maanadikoshens,maanadikoshens,NA,NA_C,"a goat",https://ojibwe.lib.umn.edu/main-entry/maanadikoshens-na
oshkayi'ii,oshkayi'iiw2,NI,NI_VV,"something new; something young",https://ojibwe.lib.umn.edu/main-entry/oshkayi-ii-ni
newe,newew2,NA,NA_VV,"a bull snake",https://ojibwe.lib.umn.edu/main-entry/newe-na
opichi,opichiw2,NA,NA_Vw,"a robin",https://ojibwe.lib.umn.edu/main-entry/opichi-na
waabi-bizhiki,waabi-bizhikiw2,NA,NA_Vw,"a grey or light-colored cow or ox",https://ojibwe.lib.umn.edu/main-entry/waabi-bizhiki-na
obiigomakakii,obiigomakakiiw2,NA,NA_VV,"a toad",https://ojibwe.lib.umn.edu/main-entry/obiigomakakii-na
dibiki-giizis,dibiki-giizisw2,NA,NA_Cw,"moon",https://ojibwe.lib.umn.edu/main-entry/dibiki-giizis-na
ishkonigani-inaakonigewin,ishkonigani-inaakonigewin,NI,NI_C,"a band resolution or law",https://ojibwe.lib.umn.edu/main-entry/ishkonigani-inaakonigewin-ni
zagwaabide-binaakwaan,zagwaabide-binaakwaan,NI,NI_C,"",https://ojibwe.lib.umn.edu/main-entry/zagwaabide-binaakwaan-ni
gizhaabikizigan,gizhaabikizigan,NI,NI_C,"a stove",https://ojibwe.lib.umn.edu/main-entry/gizhaabikizigan-ni
zazaagiz,zazaagiz,NA,NA_C,"a miser, someone who is stingy",https://ojibwe.lib.umn.edu/main-entry/zazaagiz-na
ajidamoowayaan,ajidamoowayaan,NA,NA_C,"a squirrel hide",https://ojibwe.lib.umn.edu/main-entry/ajidamoowayaan-na
okosimaan,okosimaan,NI,NI_C,"a pumpkin; a squash",https://ojibwe.lib.umn.edu/main-entry/okosimaan-ni
bimikwaan,bimikwaan,NA,NA_C,"a gunwhale",https://ojibwe.lib.umn.edu/main-entry/bimikwaan-na
asemaa-opwaagaans,asemaa-opwaagaans,NA,NA_C,"a cigarette",https://ojibwe.lib.umn.edu/main-entry/asemaa-opwaagaans-na
zhooniyaa-waagosh,zhooniyaa-waagosh,NA,NA_C,"a silver fox",https://ojibwe.lib.umn.edu/main-entry/zhooniyaa-waagosh-na
zagimewayaan,zagimewayaan,NA,NA_C,"a mosquito net, mosquito netting",https://ojibwe.lib.umn.edu/main-entry/zagimewayaan-na
wiigobiiwaatig,wiigobiiwaatigw2,NA,NA_Cw,"a basswood",https://ojibwe.lib.umn.edu/main-entry/wiigobiiwaatig-na
bagesaan,bagesaan,NA,NA_C,"a plum",https://ojibwe.lib.umn.edu/main-entry/bagesaan-na
nooshkaachigan,nooshkaachigan,NI,NI_C,"winnowed rice",https://ojibwe.lib.umn.edu/main-entry/nooshkaachigan-ni
mizay,mizay,NA,NA_C,"a ling, an eelpout, a burbot, a mariah, a lawyer (fish)",https://ojibwe.lib.umn.edu/main-entry/mizay-na
abwiikaanens,abwiikaanens,NA,NA_C,"a boat propeller or outboard motor propeller",https://ojibwe.lib.umn.edu/main-entry/abwiikaanens-na
oshkiinzhigokaajiganan,oshkiinzhigokaajigan,NI,NI_C,"glasses, eyeglasses",https://ojibwe.lib.umn.edu/main-entry/oshkiinzhigokaajiganan-ni
asigobaani-mazinichigan,asigobaani-mazinichigan,NA,NA_C,"a doll of processed basswood bark fiber",https://ojibwe.lib.umn.edu/main-entry/asigobaani-mazinichigan-na
daashkiga'isaan,daashkiga'isaan,NI,NI_C,"(a piece of) split wood",https://ojibwe.lib.umn.edu/main-entry/daashkiga-isaan-ni
gijigijigaaneshiinh,gijigijigaaneshiinhy1,NA,NA_VVny,"a chickadee",https://ojibwe.lib.umn.edu/main-entry/gijigijigaaneshiinh-na
moozode',moozode',NI,NI_C,"a moose heart",https://ojibwe.lib.umn.edu/main-entry/moozode-ni
bakwezhigani-makak,bakwezhigani-makakw2,NI,NI_Cw,"a flour box; a bread box",https://ojibwe.lib.umn.edu/main-entry/bakwezhigani-makak-ni
anaakan,anaakan,NI,NI_C,"a woven mat, a rug",https://ojibwe.lib.umn.edu/main-entry/anaakan-ni
zhimaaganish,zhimaaganish,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/zhimaaganish-na
iiw,iiw2,NAD,NAD_VV,"his wife",https://ojibwe.lib.umn.edu/main-entry/wiiwan-nad
giizhig,giizhigw2,NA,NA_Cw,"sky; day; heaven",https://ojibwe.lib.umn.edu/main-entry/giizhig-na
mawinzwaan,mawinzwaan,NI,NI_C,"a picked berry",https://ojibwe.lib.umn.edu/main-entry/mawinzwaan-ni
giiwedin,giiwedinw2,NI,NI_Cw,"the north wind; north",https://ojibwe.lib.umn.edu/main-entry/giiwedin-ni
giigoonyensikaan,giigoonyensikaan,NA,NA_C,"a fishing lure",https://ojibwe.lib.umn.edu/main-entry/giigoonyensikaan-na
bagizoo-midaas,bagizoo-midaas,NI,NI_C,"(a pair of) swim trunks",https://ojibwe.lib.umn.edu/main-entry/bagizoo-midaas-ni
nishiimew,nishiimew2,NAD,NAD_VV,"my younger sibling (brother or sister); my younger parallel cousin (mother's sister's child; father's brother's child)",https://ojibwe.lib.umn.edu/main-entry/nishiime-nad
mashkikii-adaawewinini,mashkikii-adaawewininiw2,NA,NA_Vw,"a pharmacist, a druggist",https://ojibwe.lib.umn.edu/main-entry/mashkikii-adaawewinini-na
bineshiinhwigamigoons,bineshiinhwigamigoons,NI,NI_C,"a small bird house",https://ojibwe.lib.umn.edu/main-entry/bineshiinhwigamigoons-ni
ziiginigewikwe,ziiginigewikwew2,NA,NA_VV,"a bartender (female), a barmaid",https://ojibwe.lib.umn.edu/main-entry/ziiginigewikwe-na
babaamiziiwayaan,babaamiziiwayaan,NI,NI_C,"a business suit",https://ojibwe.lib.umn.edu/main-entry/babaamiziiwayaan-ni
zhooniyaa-mazina'igan,zhooniyaa-mazina'igan,NI,NI_C,"a check",https://ojibwe.lib.umn.edu/main-entry/zhooniyaa-mazina-igan-ni
odoondanegwaajigan,odoondanegwaajigan,NI,NI_C,"a tab at heel of moccasin",https://ojibwe.lib.umn.edu/main-entry/odoondanegwaajigan-ni
zhimaagan,zhimaagan,NI,NI_C,"a spear, a lance",https://ojibwe.lib.umn.edu/main-entry/zhimaagan-ni
ojibwewinini,ojibwewininiw2,NA,NA_Vw,"an Ojibwe man",https://ojibwe.lib.umn.edu/main-entry/ojibwewinini-na
giishkiboojiganeyaab,giishkiboojiganeyaaby,NI,NI_C,"a saw chain",https://ojibwe.lib.umn.edu/main-entry/giishkiboojiganeyaab-ni
bisigadanaaboo,bisigadanaaboow2,NI,NI_VV,"dumpling soup",https://ojibwe.lib.umn.edu/main-entry/bisigadanaaboo-ni
noozhe-ojiig,noozhe-ojiig,NA,NA_C,"a female fisher",https://ojibwe.lib.umn.edu/main-entry/noozhe-ojiig-na
ozaawakik,ozaawakikw2,NA,NA_Cw,"a brass kettle",https://ojibwe.lib.umn.edu/main-entry/ozaawakik-na
ozaawikaadaak,ozaawikaadaakw2,NA,NA_Cw,"a carrot",https://ojibwe.lib.umn.edu/main-entry/ozaawikaadaak-na
mashkodese-nagwaagan,mashkodese-nagwaagan,NI,NI_C,"a spruce hen snare",https://ojibwe.lib.umn.edu/main-entry/mashkodese-nagwaagan-ni
waazakonenjigani-bimide,waazakonenjigani-bimidew2,NI,NI_VV,"kerosene",https://ojibwe.lib.umn.edu/main-entry/waazakonenjigani-bimide-ni
giziidoone'on,giziidoone'on,NI,NI_C,"a napkin",https://ojibwe.lib.umn.edu/main-entry/giziidoone-on-ni
mishiimini-baashkiminasigani-biitoosijigani-bakwezhigan,mishiimini-baashkiminasigani-biitoosijigani-bakwezhigan,NA,NA_C,"an apple pie",https://ojibwe.lib.umn.edu/main-entry/mishiimini-baashkiminasigani-biitoosijigani-bakwezhigan-na
zhingobaaboo,zhingobaaboow2,NI,NI_VV,"beer",https://ojibwe.lib.umn.edu/main-entry/zhingobaaboo-ni
agaasi-waawiyebii'igan,agaasi-waawiyebii'igan,NI,NI_C,"a bullseye in a shooting target",https://ojibwe.lib.umn.edu/main-entry/agaasi-waawiyebii-igan-ni
miskomini-biitoosijigan,miskomini-biitoosijigan,NA,NA_C,"a raspberry pie",https://ojibwe.lib.umn.edu/main-entry/miskomini-biitoosijigan-na
bagidaabaan,bagidaabaan,NI,NI_C,"a setline, a trotline: a fishing line with multiple hooks set across a stretch of water",https://ojibwe.lib.umn.edu/main-entry/bagidaabaan-ni
wazhashkwedo,wazhashkwedow2,NA,NA_Vw,"fungus",https://ojibwe.lib.umn.edu/main-entry/wazhashkwedo-na
agongos,agongos,NA,NA_C,"",https://ojibwe.lib.umn.edu/main-entry/agongos-na
zhiigaa,zhiigaaw2,NA,NA_VV,"a widow, a widower",https://ojibwe.lib.umn.edu/main-entry/zhiigaa-na
naabikawaagan,naabikawaagan,NA,NA_C,"a necktie; something worn around the neck: a necklace, a necktie, a neck scarf",https://ojibwe.lib.umn.edu/main-entry/naabikawaagan-na
gichi-noosooki-desabiwin,gichi-noosooki-desabiwin,NI,NI_C,"a chestfield; a couch",https://ojibwe.lib.umn.edu/main-entry/gichi-noosooki-desabiwin-ni
desinaaganens,desinaaganens,NI,NI_C,"a saucer",https://ojibwe.lib.umn.edu/main-entry/desinaaganens-ni
ishkodekaan,ishkodekaan,NI,NI_C,"a lighter",https://ojibwe.lib.umn.edu/main-entry/ishkodekaan-ni
enigoonsigiwaam,enigoonsigiwaam,NI,NI_C,"an anthill",https://ojibwe.lib.umn.edu/main-entry/enigoonsigamig-ni
nishtigwaan,nishtigwaan,NID,NID_C,"my head",https://ojibwe.lib.umn.edu/main-entry/nishtigwaan-nid
godotaagan,godotaagan,NI,NI_C,"a bell",https://ojibwe.lib.umn.edu/main-entry/godotaagan-ni
desa'on,desa'on,NI,NI_C,"a platform, a bench, a bed in the wigwam",https://ojibwe.lib.umn.edu/main-entry/desa-on-ni
biitoo-bagiwayaan,biitoo-bagiwayaan,NI,NI_C,"an undershirt",https://ojibwe.lib.umn.edu/main-entry/biitoo-bagiwayaan-ni
mazina'iganiiwidaabaan,mazina'iganiiwidaabaan,NA,NA_C,"a mail truck",https://ojibwe.lib.umn.edu/main-entry/mazina-iganiiwidaabaan-na
waagikomaan,waagikomaan,NI,NI_C,"a crooked knife",https://ojibwe.lib.umn.edu/main-entry/waagikomaan-ni
ziibaaska'iganagooday,ziibaaska'iganagooday,NI,NI_C,"a jingle dress",https://ojibwe.lib.umn.edu/main-entry/ziibaaska-iganagooday-ni
maanataaniiwinini,maanataaniiwininiw2,NA,NA_Vw,"a fur-buyer",https://ojibwe.lib.umn.edu/main-entry/maanataaniiwinini-na
zhimaaganishii-aakoziiwigamig,zhimaaganishii-aakoziiwigamigw2,NI,NI_Cw,"a veteran's hospital",https://ojibwe.lib.umn.edu/main-entry/zhimaaganishii-aakoziiwigamig-ni
animoshigamig,animoshigamigw2,NI,NI_Cw,"a dog house, a kennel",https://ojibwe.lib.umn.edu/main-entry/animoshigamig-ni
negwaakwaan,negwaakwaan,NI,NI_C,"a tap, a spile, a spigot (for getting sap from a tree)",https://ojibwe.lib.umn.edu/main-entry/negwaakwaan-ni
miskwanowechigan,miskwanowechigan,NI,NI_C,"rouge",https://ojibwe.lib.umn.edu/main-entry/miskwanowechigan-ni
babigwan,babigwan,NI,NI_C,"a flute",https://ojibwe.lib.umn.edu/main-entry/babigwan-ni
gaanda'igwaason,gaanda'igwaason,NA,NA_C,"a thimble",https://ojibwe.lib.umn.edu/main-entry/gaanda-igwaason-na
giizhikaatig,giizhikaatigw2,NA,NA_Cw,"a cedar (tree); a cedar plank or board",https://ojibwe.lib.umn.edu/main-entry/giizhikaatig-na
moowens,moowens,NI,NI_C,"a small animal dropping, pellet, or turd",https://ojibwe.lib.umn.edu/main-entry/moowens-ni
dooskaabishimowin,dooskaabishimowin,NI,NI_C,"eyes open to peek dance",https://ojibwe.lib.umn.edu/main-entry/dooskaabishimowin-ni
aabita-zhooniyaans,aabita-zhooniyaans,NA,NA_C,"a nickel (coin)",https://ojibwe.lib.umn.edu/main-entry/aabita-zhooniyaans-na
